Name, Move
Hatenna, Magical Leaf
Hatenna, Skill Swap
Hatenna, Dazzling Gleam
Hatenna, Charm
Hattrem, Heal Pulse
Hattrem, Substitute
Hattrem, Psybeam
Hattrem, Psychic Terrain
Hattrem, Expanding Force
Hattrem, Trick
Hattrem, Confusion
Hattrem, Mystical Fire
Hattrem, Nuzzle
Hattrem, Future Sight
Hattrem, Reflect
Hattrem, After You
Hattrem, Psychic
Hattrem, Swift
Hattrem, Imprison
Hattrem, Trick Room
Hattrem, Quash
Hattrem, Tera Blast
Hattrem, Play Rough
Hattrem, Psyshock
Hattrem, Draining Kiss
Hattrem, Calm Mind
Hattrem, Light Screen
Hattrem, Play Nice
Hattrem, Metronome
Hattrem, Aromatic Mist
Hattrem, Dark Pulse
Hattrem, Rest
Hattrem, Life Dew
Hattrem, Helping Hand
Hattrem, Giga Drain
Hattrem, Psych Up
Hattrem, Disarming Voice
Hattrem, Stored Power
Hattrem, Healing Wish
Hattrem, Protect
Hattrem, Endure
Hattrem, Sleep Talk
Hattrem, Facade
Hattrem, Baton Pass
Hattrem, Thunder Wave
Hattrem, Misty Terrain
Hattrem, Magical Leaf
Hattrem, Brutal Swing
Hattrem, Skill Swap
Hattrem, Dazzling Gleam
Hattrem, Charm
Hatterene, Heal Pulse
Hatterene, Substitute
Hatterene, Agility
Hatterene, Psybeam
Hatterene, Psychic Terrain
Hatterene, Pain Split
Hatterene, Expanding Force
Hatterene, Trick
Hatterene, Confusion
Hatterene, Giga Impact
Hatterene, Mystical Fire
Hatterene, Nuzzle
Hatterene, Future Sight
Hatterene, Reflect
Hatterene, Magic Powder
Hatterene, Psychic
Hatterene, After You
Hatterene, Swift
Hatterene, Swords Dance
Hatterene, Imprison
Hatterene, Trick Room
Hatterene, Quash
Hatterene, Tera Blast
Hatterene, Play Rough
Hatterene, Hyper Beam
Hatterene, Psyshock
Hatterene, Draining Kiss
Hatterene, Calm Mind
Hatterene, Light Screen
Hatterene, Play Nice
Hatterene, Metronome
Hatterene, Aromatic Mist
Hatterene, Dark Pulse
Hatterene, Rest
Hatterene, Life Dew
Hatterene, Helping Hand
Hatterene, Giga Drain
Hatterene, Misty Explosion
Hatterene, Shadow Ball
Hatterene, Gravity
Hatterene, Psych Up
Hatterene, Disarming Voice
Hatterene, Stored Power
Hatterene, Healing Wish
Hatterene, Psychic Noise
Hatterene, Protect
Hatterene, Endure
Hatterene, Sleep Talk
Hatterene, Facade
Hatterene, Baton Pass
Hatterene, Thunder Wave
Hatterene, Shadow Claw
Hatterene, Misty Terrain
Hatterene, Psycho Cut
Hatterene, Magical Leaf
Hatterene, Brutal Swing
Hatterene, Skill Swap
Hatterene, Dazzling Gleam
Hatterene, Charm
Impidimp, Substitute
Impidimp, Trailblaze
Impidimp, Parting Shot
Impidimp, Nasty Plot
Impidimp, Trick
Impidimp, Reflect
Impidimp, Burning Jealousy
Impidimp, Take Down
Impidimp, Play Rough
Impidimp, Scary Face
Impidimp, Tera Blast
Impidimp, Bite
Impidimp, Draining Kiss
Impidimp, Throat Chop
Impidimp, Confide
Impidimp, Light Screen
Impidimp, Fake Tears
Impidimp, Metronome
Impidimp, Dark Pulse
Impidimp, Rest
Impidimp, Foul Play
Impidimp, Taunt
Impidimp, Assurance
Impidimp, Swagger
Impidimp, Sucker Punch
Impidimp, Fake Out
Impidimp, Protect
Impidimp, Low Kick
Impidimp, Drain Punch
Impidimp, Endure
Impidimp, Sleep Talk
Impidimp, Facade
Impidimp, Thief
Impidimp, Leech Life
Impidimp, Thunder Wave
Impidimp, Lash Out
Impidimp, Torment
Impidimp, Chilling Water
Impidimp, Misty Terrain
Impidimp, Fling
Impidimp, Flatter
Impidimp, Dazzling Gleam
Morgrem, Substitute
Morgrem, Trailblaze
Morgrem, Parting Shot
Morgrem, Nasty Plot
Morgrem, Trick
Morgrem, Reflect
Morgrem, Burning Jealousy
Morgrem, Imprison
Morgrem, False Surrender
Morgrem, Take Down
Morgrem, Play Rough
Morgrem, Scary Face
Morgrem, Tera Blast
Morgrem, Bite
Morgrem, Draining Kiss
Morgrem, Throat Chop
Morgrem, Confide
Morgrem, Light Screen
Morgrem, Fake Tears
Morgrem, Metronome
Morgrem, Dark Pulse
Morgrem, Rest
Morgrem, Foul Play
Morgrem, Taunt
Morgrem, Assurance
Morgrem, Swagger
Morgrem, Sucker Punch
Morgrem, Fake Out
Morgrem, Protect
Morgrem, Low Kick
Morgrem, Drain Punch
Morgrem, Dazzling Gleam
Morgrem, Endure
Morgrem, Sleep Talk
Morgrem, Facade
Morgrem, Thief
Morgrem, Leech Life
Morgrem, Thunder Wave
Morgrem, Lash Out
Morgrem, Torment
Morgrem, Chilling Water
Morgrem, Misty Terrain
Morgrem, Fling
Morgrem, Flatter
Morgrem, Shadow Claw
Grimmsnarl, Substitute
Grimmsnarl, Ice Punch
Grimmsnarl, Trailblaze
Grimmsnarl, Parting Shot
Grimmsnarl, Nasty Plot
Grimmsnarl, Brick Break
Grimmsnarl, Trick
Grimmsnarl, Giga Impact
Grimmsnarl, Fire Punch
Grimmsnarl, Reflect
Grimmsnarl, Burning Jealousy
Grimmsnarl, Body Press
Grimmsnarl, Crunch
Grimmsnarl, Focus Punch
Grimmsnarl, Imprison
Grimmsnarl, False Surrender
Grimmsnarl, Take Down
Grimmsnarl, Play Rough
Grimmsnarl, Scary Face
Grimmsnarl, Focus Blast
Grimmsnarl, Hyper Beam
Grimmsnarl, Tera Blast
Grimmsnarl, Bite
Grimmsnarl, Draining Kiss
Grimmsnarl, Throat Chop
Grimmsnarl, Confide
Grimmsnarl, Bulk Up
Grimmsnarl, Light Screen
Grimmsnarl, Fake Tears
Grimmsnarl, Thunder Punch
Grimmsnarl, Metronome
Grimmsnarl, Dark Pulse
Grimmsnarl, Rest
Grimmsnarl, Foul Play
Grimmsnarl, Taunt
Grimmsnarl, Assurance
Grimmsnarl, Stomping Tantrum
Grimmsnarl, Swagger
Grimmsnarl, Spirit Break
Grimmsnarl, Fake Out
Grimmsnarl, Sucker Punch
Grimmsnarl, Hammer Arm
Grimmsnarl, Protect
Grimmsnarl, Low Kick
Grimmsnarl, Drain Punch
Grimmsnarl, Dazzling Gleam
Grimmsnarl, Endure
Grimmsnarl, Sleep Talk
Grimmsnarl, Facade
Grimmsnarl, Thief
Grimmsnarl, Leech Life
Grimmsnarl, Thunder Wave
Grimmsnarl, Lash Out
Grimmsnarl, Torment
Grimmsnarl, Chilling Water
Grimmsnarl, Misty Terrain
Grimmsnarl, Low Sweep
Grimmsnarl, Fling
Grimmsnarl, Body Slam
Grimmsnarl, Flatter
Grimmsnarl, Shadow Claw
Obstagoon, Headbutt
Obstagoon, Mega Kick
Obstagoon, Ice Punch
Obstagoon, Parting Shot
Obstagoon, Brick Break
Obstagoon, Trick
Obstagoon, Switcheroo
Obstagoon, Sand Attack
Obstagoon, Surf
Obstagoon, Fake Tears
Obstagoon, Retaliate
Obstagoon, Baby-Doll Eyes
Obstagoon, Revenge
Obstagoon, Submission
Obstagoon, Facade
Obstagoon, Hyper Voice
Obstagoon, Lash Out
Obstagoon, Grass Knot
Obstagoon, Night Slash
Obstagoon, Body Slam
Obstagoon, Lick
Obstagoon, Fury Swipes
Obstagoon, Shadow Claw
Obstagoon, Double-Edge
Obstagoon, Giga Impact
Obstagoon, Screech
Obstagoon, Take Down
Obstagoon, Throat Chop
Obstagoon, Payback
Obstagoon, Seed Bomb
Obstagoon, Protect
Obstagoon, Snarl
Obstagoon, Attract
Obstagoon, Thunder Wave
Obstagoon, Leer
Obstagoon, Fling
Obstagoon, Thunder
Obstagoon, Fire Punch
Obstagoon, Quick Guard
Obstagoon, Body Press
Obstagoon, Reversal
Obstagoon, Swift
Obstagoon, Ice Beam
Obstagoon, Scary Face
Obstagoon, Dig
Obstagoon, Iron Defense
Obstagoon, Mega Punch
Obstagoon, Round
Obstagoon, Helping Hand
Obstagoon, Pin Missile
Obstagoon, Rest
Obstagoon, Taunt
Obstagoon, Hone Claws
Obstagoon, Icy Wind
Obstagoon, Cross Poison
Obstagoon, Assurance
Obstagoon, Shadow Ball
Obstagoon, Counter
Obstagoon, Low Kick
Obstagoon, Whirlpool
Obstagoon, Endure
Obstagoon, Sleep Talk
Obstagoon, Sunny Day
Obstagoon, Cross Chop
Obstagoon, Gunk Shot
Obstagoon, X-Scissor
Obstagoon, Substitute
Obstagoon, Focus Energy
Obstagoon, Obstruct
Obstagoon, Iron Tail
Obstagoon, Hyper Beam
Obstagoon, Bulk Up
Obstagoon, Thunder Punch
Obstagoon, Mud Shot
Obstagoon, Work Up
Obstagoon, Knock Off
Obstagoon, Stomping Tantrum
Obstagoon, Close Combat
Obstagoon, Rain Dance
Obstagoon, Blizzard
Obstagoon, Thunderbolt
Obstagoon, Tackle
Obstagoon, Thief
Obstagoon, Snore
Perrserker, Substitute
Perrserker, Metal Claw
Perrserker, Aerial Ace
Perrserker, Thunder
Perrserker, Trailblaze
Perrserker, Double-Edge
Perrserker, Nasty Plot
Perrserker, Spite
Perrserker, Scratch
Perrserker, Brick Break
Perrserker, Giga Impact
Perrserker, Screech
Perrserker, Heavy Slam
Perrserker, Growl
Perrserker, U-turn
Perrserker, Crunch
Perrserker, Iron Head
Perrserker, Swords Dance
Perrserker, Take Down
Perrserker, Play Rough
Perrserker, Tera Blast
Perrserker, Hyper Beam
Perrserker, X-Scissor
Perrserker, Amnesia
Perrserker, Dig
Perrserker, Throat Chop
Perrserker, Iron Defense
Perrserker, Metal Burst
Perrserker, Fake Tears
Perrserker, Metronome
Perrserker, Dark Pulse
Perrserker, Helping Hand
Perrserker, False Swipe
Perrserker, Thrash
Perrserker, Taunt
Perrserker, Hone Claws
Perrserker, Foul Play
Perrserker, Rest
Perrserker, Metal Sound
Perrserker, Shadow Ball
Perrserker, Steel Beam
Perrserker, Seed Bomb
Perrserker, Close Combat
Perrserker, Swagger
Perrserker, Knock Off
Perrserker, Fake Out
Perrserker, Rain Dance
Perrserker, Protect
Perrserker, Covet
Perrserker, Gyro Ball
Perrserker, Flail
Perrserker, Thunderbolt
Perrserker, Endure
Perrserker, Sleep Talk
Perrserker, Facade
Perrserker, Thief
Perrserker, Slash
Perrserker, Sunny Day
Perrserker, Hyper Voice
Perrserker, Lash Out
Perrserker, Chilling Water
Perrserker, Curse
Perrserker, Pay Day
Perrserker, Fling
Perrserker, Endeavor
Perrserker, Night Slash
Perrserker, Stealth Rock
Perrserker, Baton Pass
Perrserker, Body Slam
Perrserker, Flash Cannon
Perrserker, Gunk Shot
Perrserker, Fury Swipes
Perrserker, Shadow Claw
Perrserker, Charm
Cursola, Harden
Cursola, Rock Slide
Cursola, Substitute
Cursola, Sandstorm
Cursola, Giga Impact
Cursola, Screech
Cursola, Reflect
Cursola, Destiny Bond
Cursola, Psychic
Cursola, Earthquake
Cursola, Hex
Cursola, Icicle Spear
Cursola, Ice Beam
Cursola, Nature Power
Cursola, Confuse Ray
Cursola, Hyper Beam
Cursola, Amnesia
Cursola, Surf
Cursola, Dig
Cursola, Throat Chop
Cursola, Iron Defense
Cursola, Light Screen
Cursola, Calm Mind
Cursola, Stone Edge
Cursola, Power Gem
Cursola, Water Pulse
Cursola, Ancient Power
Cursola, Round
Cursola, Rock Tomb
Cursola, Liquidation
Cursola, Poltergeist
Cursola, Spite
Cursola, Pin Missile
Cursola, Rest
Cursola, Head Smash
Cursola, Icy Wind
Cursola, Disable
Cursola, Giga Drain
Cursola, Shadow Ball
Cursola, Revenge
Cursola, Hydro Pump
Cursola, Stomping Tantrum
Cursola, Scald
Cursola, Bulldoze
Cursola, Strength Sap
Cursola, Mirror Coat
Cursola, Self-Destruct
Cursola, Rain Dance
Cursola, Safeguard
Cursola, Rock Blast
Cursola, Protect
Cursola, Whirlpool
Cursola, Blizzard
Cursola, Night Shade
Cursola, Hail
Cursola, Tackle
Cursola, Endure
Cursola, Sleep Talk
Cursola, Attract
Cursola, Facade
Cursola, Meteor Beam
Cursola, Leech Life
Cursola, Sunny Day
Cursola, Haze
Cursola, Curse
Cursola, Earth Power
Cursola, Brine
Cursola, Will-O-Wisp
Cursola, Stealth Rock
Cursola, Snore
Cursola, Astonish
Cursola, Body Slam
Cursola, Perish Song
Cursola, Grudge
Cursola, Burning Jealousy
Sirfetch'd, Substitute
Sirfetch'd, Agility
Sirfetch'd, Double-Edge
Sirfetch'd, Superpower
Sirfetch'd, Defog
Sirfetch'd, Brick Break
Sirfetch'd, Final Gambit
Sirfetch'd, Brave Bird
Sirfetch'd, Focus Energy
Sirfetch'd, Quick Guard
Sirfetch'd, Steel Wing
Sirfetch'd, Swords Dance
Sirfetch'd, Grassy Glide
Sirfetch'd, Poison Jab
Sirfetch'd, Sky Attack
Sirfetch'd, Sand Attack
Sirfetch'd, Leaf Blade
Sirfetch'd, Dual Wingbeat
Sirfetch'd, Fury Cutter
Sirfetch'd, Throat Chop
Sirfetch'd, Iron Defense
Sirfetch'd, Round
Sirfetch'd, Helping Hand
Sirfetch'd, Rest
Sirfetch'd, Retaliate
Sirfetch'd, Work Up
Sirfetch'd, Assurance
Sirfetch'd, Knock Off
Sirfetch'd, Solar Blade
Sirfetch'd, Slam
Sirfetch'd, Revenge
Sirfetch'd, Close Combat
Sirfetch'd, Counter
Sirfetch'd, Quick Attack
Sirfetch'd, Protect
Sirfetch'd, Covet
Sirfetch'd, Flail
Sirfetch'd, Mirror Move
Sirfetch'd, Simple Beam
Sirfetch'd, Endure
Sirfetch'd, Sleep Talk
Sirfetch'd, Peck
Sirfetch'd, Attract
Sirfetch'd, Facade
Sirfetch'd, Coaching
Sirfetch'd, Razor Leaf
Sirfetch'd, Sunny Day
Sirfetch'd, Cut
Sirfetch'd, Rock Smash
Sirfetch'd, Fury Attack
Sirfetch'd, Slash
Sirfetch'd, Air Slash
Sirfetch'd, First Impression
Sirfetch'd, Curse
Sirfetch'd, Leer
Sirfetch'd, Night Slash
Sirfetch'd, Feint
Sirfetch'd, Meteor Assault
Sirfetch'd, Snore
Sirfetch'd, Brutal Swing
Sirfetch'd, Body Slam
Sirfetch'd, Detect
Mr. Rime, Mega Kick
Mr. Rime, Ice Punch
Mr. Rime, Encore
Mr. Rime, Psychic Terrain
Mr. Rime, Energy Ball
Mr. Rime, Nasty Plot
Mr. Rime, Power Swap
Mr. Rime, Brick Break
Mr. Rime, Confusion
Mr. Rime, Trick
Mr. Rime, Slack Off
Mr. Rime, Role Play
Mr. Rime, Wonder Room
Mr. Rime, Focus Blast
Mr. Rime, Teeter Dance
Mr. Rime, Uproar
Mr. Rime, Light Screen
Mr. Rime, Calm Mind
Mr. Rime, Fake Tears
Mr. Rime, Copycat
Mr. Rime, Fake Out
Mr. Rime, Mimic
Mr. Rime, Drain Punch
Mr. Rime, Facade
Mr. Rime, Grass Knot
Mr. Rime, Icicle Spear
Mr. Rime, Hail
Mr. Rime, Body Slam
Mr. Rime, Psybeam
Mr. Rime, Avalanche
Mr. Rime, Giga Impact
Mr. Rime, Screech
Mr. Rime, Future Sight
Mr. Rime, After You
Mr. Rime, Psychic
Mr. Rime, Confuse Ray
Mr. Rime, Psyshock
Mr. Rime, Freeze-Dry
Mr. Rime, Payback
Mr. Rime, Protect
Mr. Rime, Attract
Mr. Rime, Power Split
Mr. Rime, Thunder Wave
Mr. Rime, Fling
Mr. Rime, Misty Terrain
Mr. Rime, Dazzling Gleam
Mr. Rime, Thunder
Mr. Rime, Tickle
Mr. Rime, Recycle
Mr. Rime, Double Kick
Mr. Rime, Ice Shard
Mr. Rime, Reflect
Mr. Rime, Magic Room
Mr. Rime, Ice Beam
Mr. Rime, Iron Defense
Mr. Rime, Mega Punch
Mr. Rime, Round
Mr. Rime, Metronome
Mr. Rime, Helping Hand
Mr. Rime, Rest
Mr. Rime, Foul Play
Mr. Rime, Taunt
Mr. Rime, Icy Wind
Mr. Rime, Shadow Ball
Mr. Rime, Mirror Coat
Mr. Rime, Sucker Punch
Mr. Rime, Zen Headbutt
Mr. Rime, Stored Power
Mr. Rime, Endure
Mr. Rime, Sleep Talk
Mr. Rime, Sunny Day
Mr. Rime, Skill Swap
Mr. Rime, Hypnosis
Mr. Rime, Substitute
Mr. Rime, Guard Swap
Mr. Rime, Expanding Force
Mr. Rime, Trick Room
Mr. Rime, Hyper Beam
Mr. Rime, Block
Mr. Rime, Triple Axel
Mr. Rime, Pound
Mr. Rime, Solar Beam
Mr. Rime, Rapid Spin
Mr. Rime, Ally Switch
Mr. Rime, Stomping Tantrum
Mr. Rime, Rain Dance
Mr. Rime, Safeguard
Mr. Rime, Blizzard
Mr. Rime, Thunderbolt
Mr. Rime, Baton Pass
Mr. Rime, Thief
Mr. Rime, Snore
Mr. Rime, Charm
Runerigus, Rock Slide
Runerigus, Substitute
Runerigus, Sand Tomb
Runerigus, Energy Ball
Runerigus, Nasty Plot
Runerigus, Power Swap
Runerigus, Guard Swap
Runerigus, Trick
Runerigus, Sandstorm
Runerigus, Giga Impact
Runerigus, Guard Split
Runerigus, Destiny Bond
Runerigus, Psychic
Runerigus, Body Press
Runerigus, Earthquake
Runerigus, Hex
Runerigus, Imprison
Runerigus, Trick Room
Runerigus, Wonder Room
Runerigus, Scary Face
Runerigus, Hyper Beam
Runerigus, Amnesia
Runerigus, Memento
Runerigus, Iron Defense
Runerigus, Calm Mind
Runerigus, Stone Edge
Runerigus, Fake Tears
Runerigus, Round
Runerigus, Payback
Runerigus, Poltergeist
Runerigus, Dark Pulse
Runerigus, Mean Look
Runerigus, Rest
Runerigus, Taunt
Runerigus, Disable
Runerigus, Shadow Ball
Runerigus, Revenge
Runerigus, Slam
Runerigus, Ally Switch
Runerigus, Bulldoze
Runerigus, Zen Headbutt
Runerigus, Rain Dance
Runerigus, Safeguard
Runerigus, Crafty Shield
Runerigus, Protect
Runerigus, Rock Blast
Runerigus, Night Shade
Runerigus, Phantom Force
Runerigus, Endure
Runerigus, Sleep Talk
Runerigus, Attract
Runerigus, Power Split
Runerigus, Facade
Runerigus, Thief
Runerigus, Skill Swap
Runerigus, Dragon Pulse
Runerigus, Grass Knot
Runerigus, Haze
Runerigus, Curse
Runerigus, Earth Power
Runerigus, Will-O-Wisp
Runerigus, Toxic Spikes
Runerigus, Snore
Runerigus, Brutal Swing
Runerigus, Stealth Rock
Runerigus, Rock Tomb
Runerigus, Astonish
Runerigus, Shadow Claw
Milcery, Substitute
Milcery, Acid Armor
Milcery, Sweet Scent
Milcery, Entrainment
Milcery, Tera Blast
Milcery, Recover
Milcery, Draining Kiss
Milcery, Aromatic Mist
Milcery, Helping Hand
Milcery, Rest
Milcery, Last Resort
Milcery, Baby-Doll Eyes
Milcery, Sweet Kiss
Milcery, Stored Power
Milcery, Protect
Milcery, Tackle
Milcery, Endure
Milcery, Sleep Talk
Milcery, Attract
Milcery, Facade
Milcery, Misty Terrain
Milcery, Dazzling Gleam
Milcery, Charm
Alcremie, Substitute
Alcremie, Acid Armor
Alcremie, Encore
Alcremie, Energy Ball
Alcremie, Pain Split
Alcremie, Giga Impact
Alcremie, Psychic
Alcremie, Imprison
Alcremie, Sweet Scent
Alcremie, Entrainment
Alcremie, Tera Blast
Alcremie, Play Rough
Alcremie, Recover
Alcremie, Hyper Beam
Alcremie, Psyshock
Alcremie, Draining Kiss
Alcremie, Light Screen
Alcremie, Calm Mind
Alcremie, Decorate
Alcremie, Fake Tears
Alcremie, Metronome
Alcremie, Aromatic Mist
Alcremie, Helping Hand
Alcremie, Rest
Alcremie, Solar Beam
Alcremie, Last Resort
Alcremie, Giga Drain
Alcremie, Misty Explosion
Alcremie, Alluring Voice
Alcremie, Baby-Doll Eyes
Alcremie, Sweet Kiss
Alcremie, Disarming Voice
Alcremie, Psych Up
Alcremie, Stored Power
Alcremie, Protect
Alcremie, Drain Punch
Alcremie, Tackle
Alcremie, Endure
Alcremie, Sleep Talk
Alcremie, Attract
Alcremie, Facade
Alcremie, Fling
Alcremie, Endeavor
Alcremie, Magical Leaf
Alcremie, Misty Terrain
Alcremie, Dazzling Gleam
Alcremie, Charm
Falinks, Headbutt
Falinks, Rock Slide
Falinks, Substitute
Falinks, High Horsepower
Falinks, Agility
Falinks, Trailblaze
Falinks, Brick Break
Falinks, Giga Impact
Falinks, Focus Energy
Falinks, Body Press
Falinks, Reversal
Falinks, Iron Head
Falinks, Swords Dance
Falinks, No Retreat
Falinks, Poison Jab
Falinks, Take Down
Falinks, Tera Blast
Falinks, Focus Blast
Falinks, Hyper Beam
Falinks, Uproar
Falinks, Throat Chop
Falinks, Bulk Up
Falinks, Iron Defense
Falinks, Upper Hand
Falinks, Helping Hand
Falinks, False Swipe
Falinks, Rest
Falinks, Knock Off
Falinks, Close Combat
Falinks, Psych Up
Falinks, Zen Headbutt
Falinks, Counter
Falinks, Rain Dance
Falinks, Protect
Falinks, Megahorn
Falinks, Tackle
Falinks, Endure
Falinks, Sleep Talk
Falinks, Facade
Falinks, Coaching
Falinks, Sunny Day
Falinks, Lunge
Falinks, Rock Smash
Falinks, First Impression
Falinks, Smart Strike
Falinks, Endeavor
Falinks, Body Slam
Falinks, Rock Tomb
Pincurchin, Substitute
Pincurchin, Thunder
Pincurchin, Pain Split
Pincurchin, Electroweb
Pincurchin, Giga Impact
Pincurchin, Reversal
Pincurchin, Water Gun
Pincurchin, Hex
Pincurchin, Swift
Pincurchin, Electro Ball
Pincurchin, Poison Jab
Pincurchin, Charge
Pincurchin, Take Down
Pincurchin, Tera Blast
Pincurchin, Recover
Pincurchin, Hyper Beam
Pincurchin, Surf
Pincurchin, Memento
Pincurchin, Throat Chop
Pincurchin, Venoshock
Pincurchin, Muddy Water
Pincurchin, Zing Zap
Pincurchin, Discharge
Pincurchin, Liquidation
Pincurchin, Acupressure
Pincurchin, Rest
Pincurchin, Hydro Pump
Pincurchin, Wild Charge
Pincurchin, Scald
Pincurchin, Sucker Punch
Pincurchin, Bubble Beam
Pincurchin, Rain Dance
Pincurchin, Protect
Pincurchin, Charge Beam
Pincurchin, Thunderbolt
Pincurchin, Endure
Pincurchin, Sleep Talk
Pincurchin, Peck
Pincurchin, Facade
Pincurchin, Thunder Shock
Pincurchin, Fury Attack
Pincurchin, Thunder Wave
Pincurchin, Chilling Water
Pincurchin, Electric Terrain
Pincurchin, Curse
Pincurchin, Supercell Slam
Pincurchin, Toxic Spikes
Pincurchin, Spikes
Pincurchin, Body Slam
Pincurchin, Spark
Snom, Struggle Bug
Snom, Facade
Snom, Rest
Snom, Substitute
Snom, Icy Wind
Snom, Bug Bite
Snom, Lunge
Snom, Tera Blast
Snom, Icicle Spear
Snom, Skitter Smack
Snom, Powder Snow
Snom, Mirror Coat
Snom, Protect
Snom, Bug Buzz
Snom, Fairy Wind
Snom, Pounce
Snom, Sleep Talk
Frosmoth, Substitute
Frosmoth, Aurora Beam
Frosmoth, Avalanche
Frosmoth, Skitter Smack
Frosmoth, Tailwind
Frosmoth, Defog
Frosmoth, Giga Impact
Frosmoth, Bug Buzz
Frosmoth, Infestation
Frosmoth, Snowscape
Frosmoth, Reflect
Frosmoth, U-turn
Frosmoth, Fairy Wind
Frosmoth, Struggle Bug
Frosmoth, Mist
Frosmoth, Stun Spore
Frosmoth, Swift
Frosmoth, Imprison
Frosmoth, Ice Beam
Frosmoth, Take Down
Frosmoth, Play Rough
Frosmoth, Tera Blast
Frosmoth, Hyper Beam
Frosmoth, Weather Ball
Frosmoth, Ice Spinner
Frosmoth, Triple Axel
Frosmoth, Light Screen
Frosmoth, Calm Mind
Frosmoth, Acrobatics
Frosmoth, Quiver Dance
Frosmoth, Pounce
Frosmoth, Helping Hand
Frosmoth, Rest
Frosmoth, Bug Bite
Frosmoth, Icy Wind
Frosmoth, Giga Drain
Frosmoth, Wide Guard
Frosmoth, Powder Snow
Frosmoth, Feather Dance
Frosmoth, Mirror Coat
Frosmoth, Blizzard
Frosmoth, Protect
Frosmoth, Endure
Frosmoth, Sleep Talk
Frosmoth, Attract
Frosmoth, Facade
Frosmoth, Air Slash
Frosmoth, Leech Life
Frosmoth, Lunge
Frosmoth, Aurora Veil
Frosmoth, Hurricane
Frosmoth, Icicle Spear
Frosmoth, Dazzling Gleam
Stonjourner, Rock Slide
Stonjourner, Substitute
Stonjourner, Sand Tomb
Stonjourner, Mega Kick
Stonjourner, High Horsepower
Stonjourner, Rock Polish
Stonjourner, Hard Press
Stonjourner, Sandstorm
Stonjourner, Giga Impact
Stonjourner, Heavy Slam
Stonjourner, Body Press
Stonjourner, Earthquake
Stonjourner, Imprison
Stonjourner, Take Down
Stonjourner, Tera Blast
Stonjourner, Hyper Beam
Stonjourner, Stomp
Stonjourner, Smack Down
Stonjourner, Block
Stonjourner, Iron Defense
Stonjourner, Stone Edge
Stonjourner, Rock Throw
Stonjourner, Power Gem
Stonjourner, Ancient Power
Stonjourner, Rest
Stonjourner, Wide Guard
Stonjourner, Gravity
Stonjourner, Heat Crash
Stonjourner, Stomping Tantrum
Stonjourner, Bulldoze
Stonjourner, Psych Up
Stonjourner, Rock Blast
Stonjourner, Protect
Stonjourner, Low Kick
Stonjourner, Endure
Stonjourner, Sleep Talk
Stonjourner, Facade
Stonjourner, Meteor Beam
Stonjourner, Sunny Day
Stonjourner, Curse
Stonjourner, Low Sweep
Stonjourner, Earth Power
Stonjourner, Endeavor
Stonjourner, Stealth Rock
Stonjourner, Body Slam
Stonjourner, Rock Tomb
Eiscue, Headbutt
Eiscue, Substitute
Eiscue, Ice Punch
Eiscue, Agility
Eiscue, Avalanche
Eiscue, Double-Edge
Eiscue, Giga Impact
Eiscue, Snowscape
Eiscue, Reflect
Eiscue, Reversal
Eiscue, Iron Head
Eiscue, Mist
Eiscue, Ice Beam
Eiscue, Take Down
Eiscue, Tera Blast
Eiscue, Hyper Beam
Eiscue, Amnesia
Eiscue, Weather Ball
Eiscue, Surf
Eiscue, Ice Spinner
Eiscue, Water Pulse
Eiscue, Iron Defense
Eiscue, Freeze-Dry
Eiscue, Liquidation
Eiscue, Flip Turn
Eiscue, Rest
Eiscue, Head Smash
Eiscue, Icy Wind
Eiscue, Hydro Pump
Eiscue, Powder Snow
Eiscue, Feather Dance
Eiscue, Zen Headbutt
Eiscue, Rain Dance
Eiscue, Icicle Crash
Eiscue, Blizzard
Eiscue, Protect
Eiscue, Whirlpool
Eiscue, Soak
Eiscue, Tackle
Eiscue, Endure
Eiscue, Sleep Talk
Eiscue, Facade
Eiscue, Waterfall
Eiscue, Chilling Water
Eiscue, Aurora Veil
Eiscue, Belly Drum
Eiscue, Aqua Ring
Eiscue, Icicle Spear
Eiscue, Body Slam
Indeedee, Trick Room
Morpeko, Substitute
Morpeko, Thunder
Morpeko, Agility
Morpeko, Fire Fang
Morpeko, Tickle
Morpeko, Double-Edge
Morpeko, Nasty Plot
Morpeko, Parting Shot
Morpeko, Brick Break
Morpeko, Outrage
Morpeko, Electroweb
Morpeko, Bullet Seed
Morpeko, Crunch
Morpeko, Reversal
Morpeko, Eerie Impulse
Morpeko, Swift
Morpeko, Electro Ball
Morpeko, Quash
Morpeko, Take Down
Morpeko, Scary Face
Morpeko, Volt Switch
Morpeko, Tera Blast
Morpeko, Charge
Morpeko, Tail Whip
Morpeko, Bite
Morpeko, Uproar
Morpeko, Fake Tears
Morpeko, Thunder Punch
Morpeko, Dark Pulse
Morpeko, Spite
Morpeko, Rest
Morpeko, Thrash
Morpeko, Foul Play
Morpeko, Taunt
Morpeko, Rapid Spin
Morpeko, Knock Off
Morpeko, Seed Bomb
Morpeko, Stomping Tantrum
Morpeko, Wild Charge
Morpeko, Swagger
Morpeko, Fake Out
Morpeko, Power Trip
Morpeko, Quick Attack
Morpeko, Protect
Morpeko, Snarl
Morpeko, Charge Beam
Morpeko, Thunderbolt
Morpeko, Super Fang
Morpeko, Endure
